slug,name,owner,description,stargazerCount,forkCount,watchersCount,openIssuesCount,openPullRequestsCount,releasesCount,primaryLanguage,createdAt,updatedAt,url,hasGithubSponsor
nextcloud_bookmarks,bookmarks,nextcloud,🔖 Bookmark app for Nextcloud,1112,175,84,65,16,169,JavaScript,2013-04-09T22:09:20Z,2025-08-07T16:23:23Z,https://github.com/nextcloud/bookmarks,True
pallets_cachelib,cachelib,pallets-eco,Extract from werkzeug.cache,155,46,8,7,21,16,Python,2018-11-28T12:47:55Z,2025-06-23T20:33:55Z,https://github.com/pallets/cachelib,True
pallets_cachelib,cachelib,pallets-eco,Extract from werkzeug.cache,155,46,8,7,21,16,Python,2018-11-28T12:47:55Z,2025-06-23T20:33:55Z,https://github.com/pallets/cachelib,True
tozd_docker-nginx-proxy,docker-nginx-proxy,tozd,Dockerized nginx reverse proxy. Read-only mirror of https://gitlab.com/tozd/docker/nginx-proxy,42,10,8,0,0,0,Shell,2015-05-25T09:36:22Z,2025-06-04T12:25:59Z,https://github.com/tozd/docker-nginx-proxy,True
tozd_docker-nginx-proxy,docker-nginx-proxy,tozd,Dockerized nginx reverse proxy. Read-only mirror of https://gitlab.com/tozd/docker/nginx-proxy,42,10,8,0,0,0,Shell,2015-05-25T09:36:22Z,2025-06-04T12:25:59Z,https://github.com/tozd/docker-nginx-proxy,True
cloudposse_terraform-null-label,terraform-null-label,cloudposse,"Terraform Module to define a consistent naming convention by (namespace, stage, name, [attributes])",677,322,32,3,1,50,HCL,2017-06-27T11:42:00Z,2025-08-05T02:33:15Z,https://github.com/cloudposse/terraform-null-label,True
cloudposse_terraform-null-label,terraform-null-label,cloudposse,"Terraform Module to define a consistent naming convention by (namespace, stage, name, [attributes])",677,322,32,3,1,50,HCL,2017-06-27T11:42:00Z,2025-08-05T02:33:15Z,https://github.com/cloudposse/terraform-null-label,True
antelle_wasm-image-compressor,wasm-image-compressor,antelle,WebAssembly PNG image compressor,93,12,3,0,0,0,C++,2018-02-03T15:37:25Z,2025-08-06T07:10:47Z,https://github.com/antelle/wasm-image-compressor,True
antelle_wasm-image-compressor,wasm-image-compressor,antelle,WebAssembly PNG image compressor,93,12,3,0,0,0,C++,2018-02-03T15:37:25Z,2025-08-06T07:10:47Z,https://github.com/antelle/wasm-image-compressor,True
reeseschultz_11r,11r,reeseschultz,America's favorite Eleventy blog template.,151,32,3,1,0,0,Nunjucks,2020-08-25T22:40:53Z,2025-08-02T19:36:59Z,https://github.com/reeseschultz/11r,True
reeseschultz_11r,11r,reeseschultz,America's favorite Eleventy blog template.,151,32,3,1,0,0,Nunjucks,2020-08-25T22:40:53Z,2025-08-02T19:36:59Z,https://github.com/reeseschultz/11r,True
